depth,TempInSitu,Serial,SalinityInSitu_1pCal
01/15/2021 12:52:32,29.74,316,33.61665708
01/15/2021 12:52:42,29.77,316,33.60560354
01/15/2021 12:52:52,29.79,316,33.56224484
01/15/2021 12:53:02,29.77,316,33.60560423
01/15/2021 12:53:12,29.79,316,33.60151336
01/15/2021 12:53:22,29.79,316,33.60151371
01/15/2021 12:53:32,29.77,316,33.60560525
01/15/2021 12:53:42,29.62,316,33.67736194
01/15/2021 12:53:52,29.63,316,33.67700312
01/15/2021 12:54:02,29.69,316,33.62198936
01/15/2021 12:54:12,29.47,316,33.73967308
01/15/2021 12:54:22,29.63,316,33.68354088
01/15/2021 12:54:32,29.74,316,33.59370203
01/15/2021 12:54:42,29.69,316,33.61868212
01/15/2021 12:54:52,29.62,316,33.63805157
01/15/2021 12:55:02,29.41,316,33.74897711
01/15/2021 12:55:12,29.36,316,33.76764369
01/15/2021 12:55:22,29.33,316,33.8216278
01/15/2021 12:55:32,29.36,316,33.8005038
01/15/2021 12:55:42,29.41,316,33.78513327
01/15/2021 12:55:52,29.42,316,33.79779986
01/15/2021 12:56:02,29.49,316,33.75851915
01/15/2021 12:56:12,29.48,316,33.76553696
01/15/2021 12:56:22,29.5,316,33.76138136
01/15/2021 12:56:32,29.64,316,33.66671207
01/15/2021 12:56:42,29.7,316,25.83674881
01/15/2021 12:56:52,29.75,316,33.67536637
01/15/2021 12:57:02,29.76,316,33.65195827
01/15/2021 12:57:12,29.77,316,33.61543463
01/15/2021 12:57:22,29.76,316,33.65195895
01/15/2021 12:57:32,29.68,316,33.67494388
01/15/2021 12:57:42,29.65,316,33.66626727
01/15/2021 12:57:52,29.62,316,33.69385006
01/15/2021 12:58:02,29.59,316,33.73123305
01/15/2021 12:58:12,29.75,316,33.67536912
01/15/2021 12:58:22,29.75,316,33.66554131
01/15/2021 12:58:32,29.5,316,33.75815347
01/15/2021 12:58:42,29.63,316,33.7328952
01/15/2021 12:58:52,29.57,316,33.7419236
01/15/2021 12:59:02,29.71,316,33.66385204
01/15/2021 12:59:12,29.65,316,33.67942816
01/15/2021 12:59:22,29.63,316,33.70987924
01/15/2021 12:59:32,29.69,316,33.6613504
01/15/2021 12:59:42,29.74,316,33.63963349
01/15/2021 12:59:52,29.71,316,33.68021612
01/15/2021 13:00:02,29.58,316,33.72183401
01/15/2021 13:00:12,29.64,316,33.67987983
01/15/2021 13:00:22,29.41,316,33.77524923
01/15/2021 13:00:32,29.7,316,33.71689146
01/15/2021 13:00:42,29.69,316,33.68434
01/15/2021 13:00:52,29.65,316,33.70574964
01/15/2021 13:01:02,29.65,316,33.71228524
01/15/2021 13:01:12,29.62,316,33.73989893
01/15/2021 13:01:22,29.62,316,33.71687702
01/15/2021 13:01:32,29.6,316,33.71438368
01/15/2021 13:01:42,29.57,316,33.72883845
01/15/2021 13:01:52,29.58,316,33.7612842
01/15/2021 13:02:02,29.55,316,33.74284849
01/15/2021 13:02:12,29.55,316,33.73298207
01/15/2021 13:02:22,29.58,316,33.73492705
01/15/2021 13:02:32,29.62,316,33.74644153
01/15/2021 13:02:42,29.65,316,33.71891367
01/15/2021 13:02:52,29.65,316,33.71891402
01/15/2021 13:03:02,29.64,316,33.69626992
01/15/2021 13:03:12,29.63,316,33.7164249
01/15/2021 13:03:22,29.62,316,33.71688115
01/15/2021 13:03:32,29.58,316,33.74488063
01/15/2021 13:03:42,29.57,316,33.74193359
01/15/2021 13:03:52,29.59,316,33.74442118
01/15/2021 13:04:02,29.49,316,33.79481955
01/15/2021 13:04:12,29.39,316,33.81235308
01/15/2021 13:04:22,29.27,316,33.86071465
01/15/2021 13:04:32,29.22,316,33.8894508
01/15/2021 13:04:42,29.28,316,33.84049053
01/15/2021 13:04:52,29.33,316,33.85462327
01/15/2021 13:05:02,29.36,316,33.81700015
01/15/2021 13:05:12,29.39,316,33.8024566
01/15/2021 13:05:22,29.41,316,33.77525959
01/15/2021 13:05:32,29.41,316,33.77525994
01/15/2021 13:05:42,29.41,316,33.78839204
01/15/2021 13:05:52,29.35,316,33.79117538
01/15/2021 13:06:02,29.33,316,33.85138195
01/15/2021 13:06:12,29.35,316,33.82404509
01/15/2021 13:06:22,29.32,316,33.82545311
01/15/2021 13:06:32,29.32,316,33.81887563
01/15/2021 13:06:42,29.31,316,33.82592275
01/15/2021 13:06:52,29.3,316,33.84946942
01/15/2021 13:07:02,29.25,316,33.81880983
01/15/2021 13:07:12,29.21,316,33.88659314
01/15/2021 13:07:22,29.24,316,33.86539256
01/15/2021 13:07:32,29.22,316,33.85650043
01/15/2021 13:07:42,29.22,316,33.85650078
01/15/2021 13:07:52,29.21,316,33.84704058
01/15/2021 13:08:02,29.22,316,33.87293399
01/15/2021 13:08:12,29.24,316,33.85221731
01/15/2021 13:08:22,29.22,316,33.85975245
01/15/2021 13:08:32,29.21,316,33.86356703
01/15/2021 13:08:42,29.2,316,33.87063439
01/15/2021 13:08:52,29.22,316,33.8499125
01/15/2021 13:09:02,29.22,316,33.84991284
01/15/2021 13:09:12,29.19,316,33.82829295
01/15/2021 13:09:22,29.15,316,33.87300711
01/15/2021 13:09:32,29.12,316,33.91070477
01/15/2021 13:09:42,29.14,316,33.88668388
01/15/2021 13:09:52,29.19,316,33.90734095
01/15/2021 13:10:02,29.22,316,33.87293815
01/15/2021 13:10:12,29.24,316,33.84238438
01/15/2021 13:10:22,29.3,316,33.95191344
01/15/2021 13:10:32,29.37,316,33.89911063
01/15/2021 13:10:42,29.39,316,33.91479885
01/15/2021 13:10:52,29.42,316,33.88040654
01/15/2021 13:11:02,29.42,316,33.89363277
01/15/2021 13:11:12,29.48,316,33.86125113
01/15/2021 13:11:22,29.49,316,33.89392851
01/15/2021 13:11:32,29.49,316,33.87739503
01/15/2021 13:11:42,29.53,316,33.83273012
01/15/2021 13:11:52,29.43,316,33.87992725
01/15/2021 13:12:02,29.39,316,33.91480161
01/15/2021 13:12:12,29.39,316,33.90156759
01/15/2021 13:12:22,29.36,316,33.90284071
01/15/2021 13:12:32,29.33,316,33.91745147
01/15/2021 13:12:42,29.33,316,33.91745182
01/15/2021 13:12:52,29.33,316,33.93394685
01/15/2021 13:13:02,29.33,316,33.91078289
01/15/2021 13:13:12,29.35,316,33.88017387
01/15/2021 13:13:22,29.37,316,33.91235552
01/15/2021 13:13:32,29.41,316,33.87090514
01/15/2021 13:13:42,29.43,316,33.87993105
01/15/2021 13:13:52,29.52,316,33.88933378
01/15/2021 13:14:02,29.6,316,33.82322051
01/15/2021 13:14:12,29.63,316,33.82860589
01/15/2021 13:14:22,29.7,316,33.80262751
01/15/2021 13:14:32,29.74,316,33.77462546
01/15/2021 13:14:42,29.77,316,33.78009893
01/15/2021 13:14:52,29.77,316,33.78009927
01/15/2021 13:15:02,29.8,316,33.75912862
01/15/2021 13:15:12,29.81,316,33.75214351
01/15/2021 13:15:22,29.82,316,33.72204221
01/15/2021 13:15:32,29.84,316,33.7312025
01/15/2021 13:15:42,29.81,316,33.75214454
01/15/2021 13:15:52,29.82,316,33.73195092
01/15/2021 13:16:02,29.85,316,33.69452329
01/15/2021 13:16:12,29.87,316,33.7102841
01/15/2021 13:16:22,29.91,316,33.6824255
01/15/2021 13:16:32,29.91,316,33.68242584
01/15/2021 13:16:42,29.86,316,33.69415697
01/15/2021 13:16:52,29.81,316,33.74553995
01/15/2021 13:17:02,29.73,316,33.74532369
01/15/2021 13:17:12,29.73,316,33.75855723
01/15/2021 13:17:22,29.73,316,33.73870809
01/15/2021 13:17:32,29.73,316,33.7288738
01/15/2021 13:17:42,29.74,316,33.69882846
01/15/2021 13:17:52,29.73,316,33.72225871
01/15/2021 13:18:02,29.73,316,33.72225906
01/15/2021 13:18:12,29.74,316,33.7383369
01/15/2021 13:18:22,29.74,316,33.74495232
01/15/2021 13:18:32,29.76,316,33.72436652
01/15/2021 13:18:42,29.77,316,33.6712934
01/15/2021 13:18:52,29.77,316,33.68772835
01/15/2021 13:19:02,29.79,316,33.65735728
01/15/2021 13:19:12,29.79,316,33.71003765
01/15/2021 13:19:22,29.76,316,33.66183
01/15/2021 13:19:32,29.76,316,33.65200459
01/15/2021 13:19:42,29.8,316,33.6569991
01/15/2021 13:19:52,29.79,316,33.6639656
01/15/2021 13:20:02,29.77,316,33.65486281
01/15/2021 13:20:12,29.8,316,33.68003069
01/15/2021 13:20:22,29.84,316,33.60945123
01/15/2021 13:20:32,29.81,316,33.64022072
01/15/2021 13:20:42,29.75,316,33.6918563
01/15/2021 13:20:52,29.7,316,33.68723909
01/15/2021 13:21:02,29.63,316,33.68690913
01/15/2021 13:21:12,29.64,316,33.66676297
01/15/2021 13:21:22,29.65,316,33.66631609
01/15/2021 13:21:32,29.58,316,33.65949641
01/15/2021 13:21:42,29.54,316,33.70387661
01/15/2021 13:21:52,29.54,316,33.73670956
01/15/2021 13:22:02,29.53,316,33.70755873
01/15/2021 13:22:12,29.55,316,33.74943839
01/15/2021 13:22:22,29.58,316,33.72188015
01/15/2021 13:22:32,29.59,316,33.72142455
01/15/2021 13:22:42,29.66,316,33.6921831
01/15/2021 13:22:52,29.6,316,33.68485947
01/15/2021 13:23:02,29.6,316,33.68485982
01/15/2021 13:23:12,29.58,316,33.69884499
01/15/2021 13:23:22,29.53,316,33.73053038
01/15/2021 13:23:32,29.54,316,33.7038804
01/15/2021 13:23:42,29.5,316,33.69249136
01/15/2021 13:23:52,29.5,316,33.75156173
01/15/2021 13:24:02,29.5,316,33.6990446
01/15/2021 13:24:12,29.58,316,33.70870689
01/15/2021 13:24:22,29.54,316,5.09448831
01/15/2021 13:24:32,29.53,316,33.69446557
01/15/2021 13:24:42,29.62,316,33.69390545
01/15/2021 13:24:52,29.62,316,33.65450039
01/15/2021 13:25:02,29.65,316,33.64010002
01/15/2021 13:25:12,29.74,316,33.60359175
01/15/2021 13:25:22,29.76,316,33.58315984
01/15/2021 13:25:32,29.76,316,33.57985634
01/15/2021 13:25:42,29.74,316,33.57741937
01/15/2021 13:25:52,29.68,316,33.59629099
01/15/2021 13:26:02,29.65,316,33.59428567
01/15/2021 13:26:12,29.62,316,33.63157974
01/15/2021 13:26:22,29.65,316,33.610661
01/15/2021 13:26:32,29.68,316,33.59629236
01/15/2021 13:26:42,29.69,316,33.56644303
01/15/2021 13:26:52,29.73,316,33.5386383
01/15/2021 13:27:02,29.7,316,33.52034391
01/15/2021 13:27:12,29.73,316,33.54515968
01/15/2021 13:27:22,29.74,316,33.53169414
01/15/2021 13:27:32,29.74,316,33.52517538
01/15/2021 13:27:42,29.75,316,33.51823435
01/15/2021 13:27:52,29.76,316,33.5341484
01/15/2021 13:28:02,29.77,316,33.5108745
01/15/2021 13:28:12,29.76,316,33.51781275
01/15/2021 13:28:22,29.77,316,33.50436024
01/15/2021 13:28:32,29.75,316,33.47913403
01/15/2021 13:28:42,29.76,316,33.52433031
01/15/2021 13:28:52,29.75,316,33.42058451
01/15/2021 13:29:02,29.76,316,33.39742891
01/15/2021 13:29:12,29.77,316,33.40023955
01/15/2021 13:29:22,29.76,316,33.41687938
01/15/2021 13:29:32,29.74,316,33.40474642
01/15/2021 13:29:42,29.75,316,33.404345
01/15/2021 13:29:52,29.74,316,33.41777805
01/15/2021 13:30:02,29.75,316,33.38159223
01/15/2021 13:30:12,29.74,316,33.38850487
01/15/2021 13:30:22,29.73,316,33.38577981
01/15/2021 13:30:32,29.7,316,33.35143231
01/15/2021 13:30:42,29.7,316,33.41617926
01/15/2021 13:30:52,29.73,316,33.38247831
01/15/2021 13:31:02,29.75,316,33.37517023
01/15/2021 13:31:12,29.76,316,33.35532807
01/15/2021 13:31:22,29.75,316,33.36223417
01/15/2021 13:31:32,29.77,316,33.35484633
01/15/2021 13:31:42,29.79,316,33.31198586
01/15/2021 13:31:52,29.8,316,33.30179779
01/15/2021 13:32:02,29.8,316,33.29217443
01/15/2021 13:32:12,29.8,316,33.28567012
01/15/2021 13:32:22,29.8,316,33.2792551
01/15/2021 13:32:32,29.79,316,33.27963561
01/15/2021 13:32:42,29.79,316,33.23775515
01/15/2021 13:32:52,29.79,316,33.26350674
01/15/2021 13:33:02,29.77,316,33.27085773
01/15/2021 13:33:12,29.79,316,33.23775617
01/15/2021 13:33:22,29.77,316,33.23867942
01/15/2021 13:33:32,29.77,316,33.25151511
01/15/2021 13:33:42,29.79,316,33.24746924
01/15/2021 13:33:52,29.76,316,33.28416622
01/15/2021 13:34:02,29.77,316,33.22896566
01/15/2021 13:34:12,29.82,316,33.22684471
01/15/2021 13:34:22,29.82,316,33.17858737
01/15/2021 13:34:32,29.79,316,33.2023895
01/15/2021 13:34:42,29.75,316,33.19770158
01/15/2021 13:34:52,29.73,316,33.17934679
01/15/2021 13:35:02,29.75,316,33.14324093
01/15/2021 13:35:12,29.79,316,33.10940757
01/15/2021 13:35:22,29.76,316,33.1235518
01/15/2021 13:35:32,29.74,316,33.17247941
01/15/2021 13:35:42,29.76,316,33.13638311
01/15/2021 13:35:52,29.77,316,33.19367789
01/15/2021 13:36:02,29.8,316,33.08974171
01/15/2021 13:36:12,29.81,316,33.09571552
01/15/2021 13:36:22,29.81,316,33.0573574
01/15/2021 13:36:32,29.82,316,33.04411656
01/15/2021 13:36:42,29.84,316,33.07519331
01/15/2021 13:36:52,29.81,316,33.02550222
01/15/2021 13:37:02,29.81,316,33.04774801
01/15/2021 13:37:12,29.8,316,33.07692556
01/15/2021 13:37:22,29.8,316,33.05458435
01/15/2021 13:37:32,29.82,316,33.04732152
01/15/2021 13:37:42,29.81,316,32.99996907
01/15/2021 13:37:52,29.79,316,32.91520753
01/15/2021 13:38:02,29.77,316,32.95419551
01/15/2021 13:38:12,29.79,316,32.94688114
01/15/2021 13:38:22,29.79,316,32.89928493
01/15/2021 13:38:32,29.75,316,32.92652349
01/15/2021 13:38:42,29.73,316,32.95610115
01/15/2021 13:38:52,29.68,316,33.19133033
01/15/2021 13:39:02,29.7,316,32.93843473
01/15/2021 13:39:12,29.7,316,32.9163354
01/15/2021 13:39:22,29.73,316,32.78541413
01/15/2021 13:39:32,29.73,316,32.71013154
01/15/2021 13:39:42,29.77,316,32.71436356
01/15/2021 13:39:52,29.85,316,32.53235105
01/15/2021 13:40:02,29.87,316,33.74992882
01/15/2021 13:40:12,29.87,316,33.76321858
01/15/2021 13:40:22,29.86,316,33.73380543
01/15/2021 13:40:32,29.93,316,33.66197005
01/15/2021 13:40:42,29.97,316,33.67368575
01/15/2021 13:40:52,30.03,316,33.65512656
01/15/2021 13:41:02,30.06,316,33.68370826
01/15/2021 13:41:12,30.11,316,33.63587286
01/15/2021 13:41:22,30.18,316,33.60717949
01/15/2021 13:41:32,30.23,316,33.59891627
01/15/2021 13:41:42,30.23,316,33.58581143
01/15/2021 13:41:52,30.28,316,33.57429507
01/15/2021 13:42:02,30.34,316,33.55925666
01/15/2021 13:42:12,30.39,316,33.51493543
01/15/2021 13:42:22,30.4,316,33.53109103
01/15/2021 13:42:32,30.44,316,33.50358418
01/15/2021 13:42:42,30.45,316,33.5197251
01/15/2021 13:42:52,30.45,316,33.49019018
01/15/2021 13:43:02,30.46,316,33.46032012
01/15/2021 13:43:12,30.49,316,33.49559492
01/15/2021 13:43:22,30.51,316,33.4818687
01/15/2021 13:43:32,30.53,316,33.44509096
01/15/2021 13:43:42,30.66,316,33.44489528
01/15/2021 13:43:52,30.78,316,33.37937606
01/15/2021 13:44:02,30.89,316,33.34057187
01/15/2021 13:44:12,30.93,316,33.35279984
01/15/2021 13:44:22,30.96,316,33.31933195
01/15/2021 13:44:32,31,316,33.32169327
01/15/2021 13:44:42,31.09,316,33.27712107
01/15/2021 13:44:52,31.13,316,33.24355796
01/15/2021 13:45:02,31.15,316,33.23988286
01/15/2021 13:45:12,31.15,316,33.23005613
01/15/2021 13:45:22,31.16,316,33.23313372
01/15/2021 13:45:32,31.17,316,33.21656359
01/15/2021 13:45:42,31.2,316,33.21267419
01/15/2021 13:45:52,31.24,316,33.19553957
01/15/2021 13:46:02,31.26,316,33.19518093
01/15/2021 13:46:12,31.31,316,33.17134836
01/15/2021 13:46:22,31.36,316,33.13776717
01/15/2021 13:46:32,31.38,316,33.10149846
01/15/2021 13:46:42,31.43,316,33.07779282
01/15/2021 13:46:52,31.44,316,33.12661355
01/15/2021 13:47:02,31.48,316,33.0737357
01/15/2021 13:47:12,31.48,316,33.08349884
01/15/2021 13:47:22,31.5,316,33.05389149
01/15/2021 13:47:32,31.5,316,33.07669102
01/15/2021 13:47:42,31.53,316,33.01755079
01/15/2021 13:47:52,31.51,316,32.96909203
01/15/2021 13:48:02,31.4,316,32.8837524
01/15/2021 13:48:12,31.37,316,32.87466623
01/15/2021 13:48:22,31.4,316,32.85471221
01/15/2021 13:48:32,31.6,316,32.71583834
01/15/2021 13:48:42,31.61,316,32.73488196
01/15/2021 13:48:52,31.73,316,32.65579312
01/15/2021 13:49:02,31.73,316,32.66223181
01/15/2021 13:49:12,31.85,316,32.54509084
01/15/2021 13:49:22,31.89,316,32.51251829
01/15/2021 13:49:32,31.91,316,32.48671575
01/15/2021 13:49:42,31.82,316,32.52961109
01/15/2021 13:49:52,31.77,316,32.54006283
01/15/2021 13:50:02,31.82,316,32.53603605
01/15/2021 13:50:12,31.8,316,32.54270288
01/15/2021 13:50:22,31.88,316,32.46182192
01/15/2021 13:50:32,31.82,316,32.52327429
01/15/2021 13:50:42,31.83,316,32.5071429
01/15/2021 13:50:52,31.83,316,32.55176217
01/15/2021 13:51:02,31.83,316,32.50080691
01/15/2021 13:51:12,31.85,316,32.47181923
01/15/2021 13:51:22,31.86,316,32.50345959
01/15/2021 13:51:32,31.91,316,32.42636302
01/15/2021 13:51:42,31.85,316,32.47182021
01/15/2021 13:51:52,31.83,316,32.48488216
01/15/2021 13:52:02,31.87,316,32.44285616
01/15/2021 13:52:12,31.92,316,32.38814797
01/15/2021 13:52:22,31.93,316,32.39744945
01/15/2021 13:52:32,31.94,316,32.4353674
01/00/1900 00:00:00,31.93,316,32.41334194
